Month,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,Region,Case
Month 12,0.03736901229279821,0.03888754170695543,0.03802088843248154,0.043382958977406766,0.036975632175861306,0.0441585991370702,0.042224895158986205,0.04176088519337503,0.04284663409724957,0.03886848196140697,0.04111507609925157,0.04415370614518931,0.04260515004028412,0.03581608465730396,0.03811212754885558,0.03645482690822777,0.04096997998831345,0.041174607296194196,0.028234143117881087,0.045384924203818434,0.04253811636559452,0.034160117681441636,0.03628165069808645,0.045957349098893534,SPP,Change Case
Month 1,0.041971730049257534,0.04255202080850311,0.03972796674803563,0.04407409447060537,0.038665548982568534,0.036996306093208406,0.03948618559488454,0.04560558694714758,0.034366212125658234,0.037655092582884964,0.03482004926223074,0.03903613013668364,0.03840224489498257,0.042947845223625894,0.04435328086415503,0.04207915584476382,0.03979830067056359,0.036875003322710515,0.037416883457770146,0.0392139831244637,0.04414096874497961,0.03768210532576226,0.04334433075457449,0.04312701095775306,NYISO,Base Case
Month 2,0.03939509748366568,0.04164308255070104,0.0453122264230418,0.03872800166474065,0.03721950649220772,0.04111050644488255,0.04176226348734618,0.04111985829064931,0.03757707843390987,0.04111913948330694,0.04082530973961214,0.04175010373330365,0.043551078411707286,0.04351150003666391,0.035917080703342756,0.039791511798779954,0.040462713946881126,0.0388794348019639,0.04149392791477004,0.04008821985973596,0.03578653246309559,0.04086660542798384,0.04254605765855391,0.04130380103462704,NYISO,Base Case
Month 3,0.04096763796870802,0.04474638444443418,0.03513517127970257,0.047631030895206046,0.04730273479448505,0.04279834869355142,0.04534162060969711,0.04042059655774622,0.04082178486750973,0.03660650703345858,0.03751192628746434,0.038091050534496566,0.03871113590485123,0.039850827599424404,0.04401857937016555,0.03983591401941958,0.04308607765578488,0.03735528107609186,0.04247470744223067,0.040682607640355695,0.04286321766771252,0.03677112240972371,0.03533390576443462,0.04369175872088158,NYISO,Base Case
Month 4,0.04213078335536799,0.04000436324920423,0.04307210455123582,0.041388726614125695,0.04197355119648977,0.038702909236374934,0.03471041030374365,0.040261151933062164,0.04322269628720882,0.038393650303620214,0.045474220985316824,0.04240203599649818,0.04475156660315107,0.0390340461583651,0.04237091727487205,0.03690888645081605,0.04067147063182161,0.04284896139595135,0.03884222698674864,0.04343404092446893,0.03679824058615342,0.04133977533862536,0.040365993908944485,0.04259138465495454,NYISO,Base Case
Month 5,0.038747522914920195,0.04071629189907267,0.03310977098405996,0.036748192258636986,0.03872176776798758,0.04480341029639762,0.03864481866720512,0.04102275809714381,0.03822299588362342,0.03769378052532133,0.03709956624654817,0.034394323066617064,0.04201920384867396,0.036326691751348214,0.04391233121756934,0.045104599723527636,0.0399223732275223,0.03961555175174565,0.0385754271263544,0.04154323024911859,0.047975613473347244,0.044530388247393804,0.04220886531659453,0.036909133372457915,NYISO,Base Case
Month 6,0.04221757498019815,0.035026423163511115,0.04626965605362331,0.036989336059280745,0.03875043651402183,0.03713950796621823,0.04331797550463375,0.040416415976606286,0.04220263839685281,0.04069851311022468,0.036419228598061355,0.03687765568491072,0.043081159206963926,0.043452026439906984,0.03891545929550288,0.04244189780507163,0.04038885745360635,0.039992991467186705,0.046117082238381346,0.039637008903528545,0.04373873165325117,0.038140290077184294,0.039595821662171196,0.04227432183996114,NYISO,Base Case
Month 7,0.03587432631062834,0.04244750924287061,0.03587227431221127,0.04016389230447755,0.04495818363640118,0.04216282013044014,0.043352057070007735,0.03480004718858261,0.038832776099794325,0.04658618631432014,0.0359974321949724,0.04044048863051446,0.03670260876639731,0.049208901184200425,0.040615926736257524,0.040271452042514026,0.04356778596922975,0.041679683173630515,0.04090097466536312,0.040725222378558044,0.04246971917570454,0.04247908831733017,0.040639642679084424,0.043213538335707576,NYISO,Base Case
Month 8,0.03905124455128137,0.038364201661784204,0.03871128895948658,0.03888280172681458,0.03797568586365546,0.041440461105862345,0.04183158711307544,0.04076893072866395,0.038665529398188604,0.04272180963192656,0.04321834124426061,0.03758607275224387,0.04104075167895547,0.038608164180858336,0.036075402497355434,0.03672415195875749,0.039687830801165044,0.03637149709582848,0.03723283788701561,0.04113141600001523,0.044083860566789666,0.044686434281235546,0.041143775371127594,0.03156007854849065,NYISO,Base Case
Month 9,0.0384295669825499,0.036518719307211935,0.04490170165158652,0.05018910374745065,0.03881764594411713,0.03575067183493692,0.04135823129990815,0.044985659780280865,0.036597064186039384,0.03819201405268036,0.03599736228310065,0.0383886880607319,0.04277279966254139,0.04315196034929845,0.04013331450971884,0.03972091740566365,0.04137477899649209,0.0401492899237949,0.04167437111691795,0.03616460664964377,0.03657389891029115,0.03916926060014404,0.03988369048876072,0.04235414020536085,NYISO,Base Case
Month 10,0.03704905332778359,0.041974203570312535,0.038486594169016786,0.047295891325869845,0.03904857423784899,0.03931585182607846,0.03896409778259485,0.03604724181318357,0.04407430889469945,0.04251168652346981,0.03483319205110704,0.036303224237895074,0.0397403016458578,0.03678098457708345,0.03857789685019798,0.038254921813802155,0.03614363541098702,0.043436418078128425,0.041714842611228514,0.041271686953504465,0.04650483207228074,0.03993871182691668,0.04173302214787198,0.040696898835836236,NYISO,Base Case
Month 11,0.04215749721050031,0.039002759364233815,0.04049671517344836,0.041899407682796985,0.0425910110126719,0.04558226140937564,0.03990601778041269,0.042308770693566554,0.04264042768272498,0.0315407404749178,0.03577925236740946,0.04069931546734096,0.04439644024157104,0.03857069528018894,0.03640527856666084,0.03922857403755364,0.03964705815180632,0.043355559905378455,0.04041413916867692,0.041550062655347525,0.04557473805596342,0.03986446232948345,0.04047299326133192,0.04159047234304529,NYISO,Base Case
Month 12,0.04303050798922206,0.04345822893189663,0.04271120484284756,0.04296884164981535,0.04323545447357193,0.03837211234775237,0.0426314206257605,0.040253763252643945,0.04236963441141099,0.03655152840408749,0.03665139771640418,0.04039496813998503,0.0407831853068153,0.04050095828829491,0.03944003479726427,0.04041240124365436,0.04163942129801936,0.0427160830173747,0.040137000695860604,0.040054623851518915,0.0396601313233772,0.042325683300084044,0.034906973049906205,0.04253444212181362,NYISO,Base Case
Month 1,0.040486615254302576,0.043188086136968014,0.042551920978045964,0.043353084084218445,0.042786020167446454,0.040078154857996894,0.03548853742259748,0.04809538339241501,0.035539549662865356,0.040096844983163134,0.03831729395338013,0.03960114740732526,0.042954255364036104,0.04302237729908827,0.050461230280357025,0.04475164939338354,0.04031954507798275,0.03733115162587786,0.03901579340363139,0.03843986266186402,0.0462073603640035,0.03967918312041673,0.04265101441218905,0.04827135430987304,NYISO,Change Case
Month 2,0.03937635145986141,0.0412352966001142,0.048300764658945915,0.039056252544450006,0.04078403186680567,0.04364449781901088,0.04028046513057901,0.041488764307836386,0.04194497298660242,0.04117072066794913,0.044138470469360154,0.04289515107936144,0.04691967118011593,0.044895955865252184,0.03518233464144792,0.04203106156098481,0.04209339614958882,0.04325673331863318,0.04325759905693412,0.044068274969555184,0.04003340480106691,0.03920806042635955,0.04189922511346835,0.042207479559691584,NYISO,Change Case
Month 3,0.041155888430275754,0.048848895862170255,0.039905814797703595,0.0506082970435355,0.04308332144044224,0.04692487321366636,0.049728037965735356,0.04298999801346819,0.04156428382029609,0.03792782952956171,0.03844901936749019,0.04414061792186191,0.04183195724241295,0.03901062801846017,0.04709394886708136,0.0409625490627286,0.04741100007013189,0.039784637407910474,0.04324520223100262,0.03419193542529355,0.04398273061277749,0.0367558264540649,0.03363212993517452,0.046323690655421565,NYISO,Change Case
Month 4,0.04264447461336384,0.038991193302918975,0.04826482994467729,0.043784362273375184,0.0441257622242644,0.039103770745020666,0.034777437259371165,0.04232142673586278,0.043913441637016846,0.04214990879380938,0.05085377290243976,0.04496374798426709,0.041617405606834926,0.041215579479129925,0.04773540115805847,0.03412555226309093,0.03955558429670283,0.04481626824589723,0.03812483432950881,0.042532743179502834,0.04453631018149982,0.04153380279396191,0.042640222933345476,0.042234749811034214,NYISO,Change Case
Month 5,0.039651228029999326,0.046444971689299216,0.03285656746459784,0.03980149015711036,0.04027321244406473,0.0479663989021683,0.03981036759947633,0.040155292715589,0.039637145580159905,0.040145017960621227,0.03883680761507371,0.037201554668435693,0.04551793544166209,0.03969183418066225,0.042725050867815126,0.04536314209692188,0.04363368041206199,0.03986089012650584,0.04272758081191724,0.04299624365271074,0.04576257301579812,0.048198352492735325,0.040920625821168385,0.03773775580090046,NYISO,Change Case
Month 6,0.04702074133342982,0.03876982249519459,0.04836237466906903,0.040048318033347796,0.03961871570703391,0.036142831685752594,0.04353556039514213,0.041234894344265104,0.04754850124530706,0.044415174187674086,0.043238663847103266,0.036594349855115796,0.045241314022993764,0.04280270647455441,0.03976093299384095,0.04326864470987967,0.04431903103452204,0.04227217700860643,0.04590740598761998,0.03654675368180109,0.04208036013649069,0.03820268065257309,0.04361744227259326,0.047016570657273916,NYISO,Change Case
Month 7,0.040698543202538906,0.04666785725708267,0.035575331105016005,0.04068115231841643,0.042237541936987165,0.04254165894943365,0.04427521505754356,0.03830702856475915,0.03961128822107256,0.0430518788930339,0.036526488785744445,0.04099852008326936,0.03757207654756701,0.04897540044628832,0.04004389623063018,0.04091410090961593,0.04537210863234713,0.041394828934724376,0.04107637617988291,0.03951724551330737,0.045649367510923626,0.04305628218951582,0.04278695215821429,0.044774173761691106,NYISO,Change Case
Month 8,0.04093136690131685,0.04158310592167953,0.04047536627606158,0.039576646455714515,0.03649633967477486,0.034866609834055914,0.04724150676489483,0.04488080915674545,0.044551514370302116,0.04592087324892796,0.045878984816708455,0.038575062095631926,0.045353648366752264,0.03964696561651861,0.033700123302761446,0.038683537673941115,0.04196706689426092,0.03876469060530249,0.042676633306882324,0.04401680335096104,0.042559093151457714,0.04107991624528599,0.04676458490217196,0.02929733789288561,NYISO,Change Case
Month 9,0.03571936833240174,0.03565549349220193,0.04629464762898797,0.04711077253407277,0.040706753938762316,0.04083063466320587,0.04221395958244324,0.04455471894377088,0.03408532428381412,0.042465924864865355,0.0399141948208457,0.043567223563278114,0.04886579860512165,0.03731689574248051,0.04542417231849563,0.043518629045399264,0.040259334519147316,0.04204912841749809,0.047527329608606214,0.036812510697152453,0.03583232675860328,0.03609192756650521,0.036603915991184795,0.03822213481139969,NYISO,Change Case
Month 10,0.03640285938894309,0.04515160835551867,0.04049315216243344,0.05020355892764925,0.04157305075089596,0.03653033151022908,0.04077579536943083,0.03838636290834684,0.0442169116640098,0.04342472104370605,0.03523759907771398,0.03736128736092096,0.04010499380737228,0.040825511826828365,0.039543558083616495,0.03829223032432123,0.035886521341813776,0.049509992237478706,0.043998348511140026,0.04337232970624129,0.04761849967683062,0.03966236394104632,0.041951901505507525,0.0429831927492071,NYISO,Change Case
Month 11,0.04068570163027128,0.04014411996552833,0.04270705684927299,0.042089412768613624,0.04437010410106117,0.04626678671638876,0.038509171750928495,0.042811081182313755,0.04591646564082943,0.03425170115517276,0.03989154744491179,0.04153629417012462,0.04475168451175818,0.03829728617856093,0.040980214006958164,0.044380061354632266,0.04097131329328361,0.04441561250847225,0.03992239291888746,0.04790038644225434,0.047729780551289895,0.04004093163718886,0.04052577714987085,0.041994935792299654,NYISO,Change Case
Month 12,0.03993409302847264,0.0446699150250308,0.04400424102262892,0.045951410130632905,0.0454583686060602,0.041942886984762416,0.04383350686541591,0.04207290722231269,0.04567223270540368,0.03856683285394778,0.04122578625176456,0.038842272335254543,0.03906672893136494,0.04461318198076605,0.041163951640062084,0.0475616981073406,0.039400224489152584,0.04467023342124485,0.042707996853856046,0.042618676591334434,0.045803116150752804,0.04006233431634535,0.03386825169075255,0.043495674925546776,NYISO,Change Case
Month 1,0.04044434118439983,0.0389201811267635,0.04088239768881994,0.04406066704803311,0.04113604159853141,0.03979968231194711,0.04213314479744483,0.03775667207183886,0.03874870084903066,0.03725938614919846,0.03909296184026895,0.03913134602800548,0.0419348395276173,0.03823229631049311,0.039373711548525904,0.03879030000928624,0.04489632501652338,0.036122012887512635,0.03775381833802134,0.03419860033760698,0.03553052549273186,0.041998467950845955,0.03949809635183295,0.046148409631355705,ISO-NE,Base Case
Month 2,0.038507665222161244,0.038777165848442076,0.0413945547003711,0.03981426982775338,0.03894737312152214,0.038012877981564046,0.04170653465088216,0.04319911111810341,0.040737728498871466,0.0407314470738536,0.0469804298431777,0.03668558108250744,0.04453305370510676,0.0412664044095433,0.04094434872869004,0.04631219087343713,0.040392197901087244,0.04461328582092668,0.042333320655521305,0.0408410430426496,0.04281070972213961,0.042145898800843726,0.040126869168475486,0.03926520800299406,ISO-NE,Base Case
Month 3,0.04275898385348657,0.043622893702159014,0.03875625689528615,0.03704272839080408,0.042371000373749294,0.0390253768299079,0.042801965465833085,0.03569856960877256,0.0379006861263154,0.03888742548132236,0.0410823751506132,0.04123899615914068,0.045877324603134484,0.04415230299090864,0.03485468633727136,0.03620951174156592,0.03712706831427325,0.041351461283823096,0.03368538429846206,0.038586865834833645,0.04196458464159335,0.04062375342683081,0.0411524301027035,0.0458028141077113,ISO-NE,Base Case
Month 4,0.03940912340597431,0.03914138218168445,0.04687525195047027,0.043646085242120505,0.0377143343161965,0.042014629781369814,0.04047839810344866,0.03786537871992328,0.04672821465709751,0.04159760803515351,0.036671349615608986,0.03505544331143261,0.03766233561282422,0.04245438681938359,0.04377165293091814,0.04532730170052335,0.03609277249174738,0.03913284390156753,0.043251213384059295,0.04288297500997998,0.039046585056646654,0.04122181406499761,0.03582612027910009,0.04219205924925189,ISO-NE,Base Case
Month 5,0.03704321635830473,0.035860132393624115,0.039138317874453675,0.033116367143586976,0.04261636842063953,0.04411089417309557,0.03997872090558372,0.04009069073710537,0.04324851176804898,0.041828717472499666,0.039749795654781706,0.034681152492804006,0.0409306114415012,0.034611731360372475,0.047904138368750605,0.04147541411327972,0.03893892439963865,0.03537567963394753,0.0445464849091262,0.035626974839171224,0.04310472049592038,0.038751342455931106,0.041092868780231114,0.042740818102691154,ISO-NE,Base Case
Month 6,0.04521432201192014,0.0386621150596492,0.041899481294523915,0.0430717803999123,0.036324004280024046,0.03871965276310301,0.036575356861915605,0.03958993059898437,0.04170024730708391,0.036787030813068694,0.04247370684061059,0.046949434726232545,0.0366938400368409,0.04234191239978262,0.04189889694285889,0.03884591684188297,0.03776914075230969,0.041953373471378154,0.040389780435202055,0.04127836688329637,0.043516507209692135,0.033033402237600804,0.03971576169781706,0.03625373225227269,ISO-NE,Base Case
Month 7,0.04230910834813631,0.04148433915779412,0.03893832109911453,0.04300764637541337,0.041964283256756704,0.04327066511129466,0.03966413116747248,0.04349858966687777,0.04703460818156647,0.04466817842685446,0.0377347200046079,0.03650745455647393,0.03718098101226222,0.03783192663129987,0.03746745406854707,0.045796001683557026,0.04132991389394211,0.03934516781370485,0.03890776637791573,0.039629152248327026,0.037542922507242144,0.040185874807332246,0.04420787727257416,0.04164336462654714,ISO-NE,Base Case
Month 8,0.04240194965393528,0.03852442450332905,0.04074061615229947,0.040711948852339974,0.03851606566774198,0.03999121613035447,0.03881329199516599,0.04064666274346195,0.042019480845648875,0.04169386371758496,0.03972574380344119,0.040385848433535404,0.0370235278502944,0.04533112526413997,0.03990750950161128,0.04251754525212652,0.04060756570847878,0.03528508899649207,0.036624962120535925,0.03907410266746153,0.04359936155319218,0.04698401911549538,0.04340131147506667,0.0427026528330583,ISO-NE,Base Case
Month 9,0.039238640098613574,0.039198974375726385,0.04114234474039547,0.038009606989887645,0.043584808799750935,0.037704918695402996,0.03850210581569527,0.03738753864424458,0.038492285470400706,0.040778663152529274,0.03829170915043479,0.04202219278893986,0.03385226319632448,0.04275596748400599,0.04354378137944024,0.03860230330458327,0.03467375551811861,0.03598109769629492,0.04430489042689008,0.03926993449909731,0.04410335218860356,0.037361085239930744,0.04137273046791643,0.040480237166450876,ISO-NE,Base Case
Month 10,0.03679560113649299,0.04437945358494177,0.035100999614039716,0.03456553361771006,0.04356105649112916,0.04061073757742244,0.040703907059830895,0.03910725727905839,0.044535266946191296,0.04477052302610061,0.0458529959184309,0.03631673615452144,0.035268609865934,0.03741252363135015,0.04128131076936615,0.04505411617207114,0.04117107026324145,0.036694817247791146,0.0400792895300195,0.04396045770612491,0.04198233194739065,0.038294473543121606,0.04314650945815889,0.04485247187777433,ISO-NE,Base Case
Month 11,0.03743361094852624,0.04142441191531388,0.045221859770825705,0.0344806705610123,0.04002699596890829,0.036756384613285224,0.037468078357722284,0.04282131997624953,0.035764603843814476,0.0445105146870508,0.04611346243536838,0.04066128916207132,0.035259515070688904,0.04138240680145362,0.03650197385626833,0.04442302512558087,0.03974885782412372,0.0407637389151137,0.03842772899548104,0.03193303564024059,0.0385566979669149,0.04333580175877978,0.03984550820656865,0.03679314185253667,ISO-NE,Base Case
Month 12,0.04124468176885597,0.04316542087805745,0.039095931375907646,0.04303956767159527,0.038152125471017956,0.035941335670608344,0.033124802002731484,0.033651336086246667,0.03913648084885207,0.03674572275581439,0.04104446493076765,0.03794229050275082,0.03716015626048379,0.03904097504707187,0.03882118039644206,0.042715894306214,0.03794766227644574,0.03948608967734701,0.04105445214493895,0.04080069169942695,0.04215050100315824,0.0402545600053312,0.03813999561428358,0.037319245994265476,ISO-NE,Base Case
Month 1,0.04437130172289026,0.04272635786634479,0.04273548930201662,0.04498850849017523,0.041192463736604165,0.041953852810564525,0.04014763785913905,0.0395188588390707,0.042369191730661754,0.040453052498489905,0.04045335651987131,0.038962957635807684,0.04247471184130171,0.04254070841826157,0.038351339816816314,0.03967034465353772,0.044504207028388504,0.04102830288913503,0.042104569761974166,0.040818412525872066,0.03748366279738182,0.041684953175292964,0.03816340829533434,0.0482222582405556,ISO-NE,Change Case
Month 2,0.03969228123901871,0.038809922276501936,0.04233557856650983,0.03665988076095573,0.035270912148749375,0.042457523119181634,0.042334350029472105,0.04510562758850037,0.038785190941270226,0.03704720600497539,0.0447275129112423,0.034096460012953606,0.04896055593416535,0.04349089679252862,0.03782787274945732,0.05057781903187415,0.043476995380187074,0.04501956138790103,0.04495382178113604,0.040956437484861545,0.044530082319683355,0.04049144601876077,0.04103191493626203,0.0366974619450106,ISO-NE,Change Case
Month 3,0.04334882912709327,0.04293173901544299,0.04154004371999055,0.03775513867644167,0.0438830581452296,0.0366438140794593,0.04557885987583503,0.032522100034183994,0.03544021538414411,0.03902284896804711,0.04521192940946981,0.046382076901339976,0.04255030557214251,0.047156060363975134,0.03782749986516043,0.03722043162159671,0.039603486121778116,0.04325796070051855,0.03717715731032294,0.04010701452025111,0.04047725267011477,0.04673158205524369,0.04423716337165458,0.04412393107796265,ISO-NE,Change Case
Month 4,0.038622348448681655,0.04326512338728694,0.04294213892419059,0.04264289583536051,0.040506598041376636,0.04145581973631709,0.040878939212177196,0.040665893296818655,0.04846093331887882,0.04564328065891032,0.039655447991573396,0.03596770597655063,0.03965519062059379,0.04236702573933743,0.04156243485497913,0.048219389414032025,0.04001849423109236,0.0426702494203038,0.04248931731398522,0.04893012960353442,0.043142650722087554,0.047074429771209444,0.03712220168813028,0.044951546122436604,ISO-NE,Change Case
Month 5,0.040923937557296126,0.039572096829833876,0.03970622354173252,0.034485022408958066,0.037089851548220684,0.04266188617873319,0.045335972069866,0.04587194872925328,0.044461195370873015,0.04215756069350581,0.036353552146144004,0.03446019636551153,0.04122129393746086,0.03604395174086313,0.054047101797394345,0.04643508172418939,0.04263879512124819,0.039623617079398404,0.046030621611384534,0.04072763977770045,0.044975482612868954,0.04240001599402004,0.04342020090114,0.04640442697581758,ISO-NE,Change Case
Month 6,0.04308930390086548,0.042152908723697105,0.045733538221287506,0.0467819550169425,0.03925033470615721,0.03752497789090813,0.03734951320858726,0.03984078084143276,0.039595657407847984,0.0347024204113754,0.0427835323432848,0.049870758702633716,0.043855032518473565,0.04392558718422232,0.04473227764027055,0.03836976010568565,0.03716906693148927,0.039004122219856725,0.03661673859354041,0.03688004129717839,0.04152252999001191,0.03850187283999401,0.03707565812427023,0.035838835808832965,ISO-NE,Change Case
Month 7,0.04515626051614253,0.04287980564557745,0.043575589584005356,0.045481846253510955,0.03917253175029858,0.04516497178687106,0.03907935771234135,0.04799535597921036,0.04355120112812758,0.0469540718675035,0.0403207262684775,0.03711268663364521,0.03892423201987576,0.03937721845439078,0.033831085456869886,0.04715898975885465,0.046088591024917115,0.03963883849075804,0.03952308924835963,0.03850072874335904,0.036333714522056006,0.04534498674973404,0.04685879196082498,0.04729961955446333,ISO-NE,Change Case
Month 8,0.04216673555970647,0.03684472354011213,0.04436349908723553,0.039037449867976616,0.03674817977850649,0.03719857923097774,0.0400001085461858,0.04471963520415811,0.04316113858372935,0.041971755294640055,0.04425578106048658,0.0394095924868281,0.03492019390846923,0.049707744596408095,0.038783297056225415,0.03807705246530284,0.04041750394141894,0.036478903104396616,0.039890482022086185,0.04499880583218094,0.043812680966804546,0.04881025438123382,0.041983008036460975,0.03895024114482292,ISO-NE,Change Case
Month 9,0.039550697830129926,0.042022932240541155,0.04042224618816028,0.037274482958938204,0.04465907298951546,0.04001923505247688,0.03871037428794954,0.03771970815599494,0.041483267759371695,0.043903833292524154,0.040063620338058305,0.04050385421528157,0.039645717872208774,0.04413752685491924,0.045109809226317577,0.04102115372381899,0.03383009710341313,0.03993617497564375,0.046248590238401395,0.04058221751539724,0.04651008877173015,0.03748233496589696,0.03952985103555961,0.0461897738351355,ISO-NE,Change Case
Month 10,0.03916649832015533,0.04047436860621811,0.035229515834937254,0.038302705473611705,0.04539279877204555,0.04395757547569278,0.03953460616193951,0.044972638649861396,0.0420220955711928,0.0404309460334152,0.051139984210080584,0.038476783169520815,0.039812882462408966,0.03786600711635329,0.04073586926919522,0.05033865914538838,0.037431183059132504,0.038537711125028795,0.040780243027238115,0.045769112838936726,0.03989011323960207,0.04487798472841053,0.04525696942721856,0.042291568099954595,ISO-NE,Change Case
Month 11,0.044146086305163694,0.03910089703475693,0.04530944458426664,0.03779713981363055,0.0450317542529357,0.034607583742877035,0.035043300703003114,0.04520070010585087,0.03378494849758963,0.04865323364167282,0.04992072085058087,0.0430748697331827,0.040259726483009545,0.04348842304928392,0.03590563980975234,0.04945658496845336,0.040272742760183736,0.043069964574593535,0.04085013318932844,0.0338523691663183,0.03935890724560503,0.041612503975296866,0.04313257795660613,0.03940530261802453,ISO-NE,Change Case
Month 12,0.042404157989156185,0.04294485897518739,0.041511843934377485,0.04165346134996807,0.0428751625043955,0.039568784443139174,0.03022015732508033,0.038487761472955684,0.03870673152162243,0.03737929922420668,0.04411445067687759,0.039048702064398325,0.04262486441597156,0.04187763107962446,0.03790856867388469,0.043400432296496885,0.03795409905405147,0.036410192805157615,0.040942825344836516,0.04070504444010823,0.0421309177300155,0.044617403019540244,0.0398469375971476,0.037520296690725416,ISO-NE,Change Case
Month 1,0.04538473123019934,0.043159053686256686,0.040755708650489914,0.04178622614691592,0.04181960465128729,0.033092308374965566,0.03949839448880914,0.04448095404532146,0.03732625007619681,0.03995626717179356,0.04013984923653246,0.03804316228030015,0.043896585593825685,0.040757396555655474,0.036264241398523474,0.03988879782125804,0.03752843595944334,0.03883115375030251,0.045040092573678935,0.03428489731541607,0.03481574257087479,0.03788896052426296,0.03646241623491921,0.03931574156606319,WECC,Base Case
Month 2,0.04269347765240743,0.04320332363502634,0.04246805221143164,0.040524752419670865,0.04329491338025376,0.044321219296533716,0.04585220382111906,0.03703548839802921,0.037518484427750166,0.03620279323611297,0.03985300769499983,0.04250063072928409,0.03901710494110405,0.03747568193007813,0.04482484284938642,0.03527698022108845,0.043771716486865044,0.041324193574836555,0.04098290347944177,0.046591629489746954,0.04111114979366216,0.035116272330838735,0.041123392901561875,0.040268593315263654,WECC,Base Case
Month 3,0.034722140956538736,0.039565918363310956,0.04337775444699435,0.04061637599253598,0.037829997331745906,0.04557450746852222,0.032561204934611496,0.044687810651081204,0.03967197711416637,0.037866498033422555,0.03503349596113106,0.047112077023531596,0.03975541264395794,0.04474333405661875,0.03870971212244633,0.04484848935921874,0.04074243423083307,0.036845975247255906,0.03709027910495094,0.038854594840101724,0.043483583391235835,0.038146496441231414,0.040672528331773414,0.042965491934008664,WECC,Base Case
Month 4,0.03901691658679976,0.03946159567601,0.04196618487115038,0.03704692579663896,0.03919119736941949,0.0440508579419944,0.03902669856857768,0.0351057146053994,0.03693911447736277,0.04448279854372995,0.035792946568562335,0.04133156730547291,0.04612341821485791,0.03802358382503206,0.045753848911488655,0.03707502952149424,0.044509386796677194,0.04012576857486315,0.04383511511022208,0.03873425423151526,0.0436377979376155,0.044340331984664166,0.0441077057461962,0.0350245761761284,WECC,Base Case
Month 5,0.03618670068725488,0.04256008262862749,0.03833322343816158,0.039421013202064425,0.04273831814011699,0.04306553887555573,0.03758213457925964,0.04079856724504775,0.03692662987482549,0.043250975635007044,0.037602332722865145,0.037624395936309056,0.047417626629064354,0.0339914854275611,0.042037094399642344,0.037696467198659704,0.03942876602474966,0.04099583569642601,0.04088096825759999,0.03758520467924854,0.044638744506138354,0.04177034833465954,0.03191586796760015,0.040643410172742776,WECC,Base Case
Month 6,0.0365144435863232,0.039515866517821276,0.039610242755582524,0.040080467174936796,0.044877357141872395,0.040303733071997146,0.03839134104387577,0.03853068867641062,0.03637848669913384,0.03387985000301121,0.0481331374579348,0.03997955017284524,0.04606433167935932,0.03753301938026235,0.04490780507085334,0.03244396565625897,0.03841853481974369,0.0363587781412972,0.046084998230225514,0.03897839494532011,0.03953642719581763,0.04100214838699399,0.042847184449574464,0.03783810749661975,WECC,Base Case
Month 7,0.0415399494894973,0.038063799891661185,0.04071282907667677,0.030996217077480764,0.03875189498380944,0.04152561352266265,0.043373034639190795,0.03884993971200642,0.043227088356212445,0.03973956216904409,0.03514740292987128,0.037554550123742654,0.03718409746545249,0.04098118246933499,0.03432443108444867,0.03894946347929225,0.04996583103776991,0.03754266054164943,0.037159655334500094,0.03688655025479757,0.045271768989488176,0.03721048188441504,0.03331713695113139,0.04370750236368808,WECC,Base Case
Month 8,0.04193404377032864,0.041403975595422644,0.03932874011862317,0.044411353082253704,0.039142649119278415,0.0377483977750924,0.03950418197462868,0.04163733980430628,0.03556452552401954,0.03987763875386479,0.043614916245773926,0.036497309747202666,0.03821824755916883,0.04077958049261993,0.041541015025482235,0.040975849338472335,0.036811259343346794,0.03719233347126151,0.04297778942952814,0.037990970547747985,0.04412795702695142,0.04338955443129598,0.04318865383660052,0.04238469688542979,WECC,Base Case
Month 9,0.040615166238339453,0.039876436770719934,0.039966036879630476,0.039685587420442855,0.04107191106629529,0.03979578297236423,0.03506383312611261,0.03585440586537758,0.041718813779482486,0.04605136157335682,0.03850111898046087,0.03912762895393601,0.037864437220527604,0.041454253728347906,0.04490802803106941,0.036470936310870956,0.03995610995007332,0.04031293974752921,0.038208925794215136,0.04726474106591101,0.039404861391255507,0.04098747394017403,0.044264001983608144,0.0354685892037948,WECC,Base Case
Month 10,0.03884124302551947,0.03215184480265815,0.03336888431388685,0.042063948086621436,0.040314525949702903,0.04209737348584642,0.041666585291893404,0.037824775992763245,0.03869224026819271,0.04107074411480615,0.036790603407412074,0.043497691927113384,0.03933512023874212,0.04066426860185688,0.0397544103857242,0.039257300677186,0.0421047147999766,0.04100963534674773,0.042826497406975535,0.04039097821637209,0.03814297536669007,0.03705864765877813,0.040541434505106395,0.03658060304847747,WECC,Base Case
Month 11,0.03296708550106936,0.04179580455806823,0.039709234077554195,0.03626550629001053,0.044168431378207085,0.04163809523808571,0.03952924543421285,0.033604035813687705,0.04282771496364322,0.03332645314518941,0.03844950616894572,0.038381603774481056,0.03838006742687081,0.03937543682660121,0.038315945597642974,0.03995983670834175,0.03636613914661509,0.037773580446577706,0.04010404666039836,0.04239899789854065,0.04200871344711645,0.03926636767868528,0.03978944440156617,0.03565327487069951,WECC,Base Case
